"31","A11EX","VITAMIN B-COMPLEX, OTHER COMBINATIONS","88:08.00","VITAMIN B COMPLEX","",""
"10937","B05BB02","ELECTROLYTES WITH CARBOHYDRATES","40:12.00","REPLACEMENT PREPARATIONS","",""
"10938","B05BB02","ELECTROLYTES WITH CARBOHYDRATES","40:12.00","REPLACEMENT PREPARATIONS","",""
"10952","J02AC01","FLUCONAZOLE","08:14.08","AZOLES","",""
"10953","J02AC01","FLUCONAZOLE","08:14.08","AZOLES","",""
"11001","R05CA03","GUAIFENESIN","48:16.00","EXPECTORANTS","",""
"11025","N02BA01","ACETYLSALICYLIC ACID","28:08.04.24","SALICYLATES","",""
"11027","R05DA09","DEXTROMETHORPHAN","48:08.00","ANTITUSSIVES","",""
"11040","B05XA03","SODIUM CHLORIDE","40:12.00","REPLACEMENT PREPARATIONS","",""
"11059","V03AN","MEDICAL GASES","92:00.00","MISCELLANEOUS THERAPEUTIC AGENTS","",""
"11060","V03AN","MEDICAL GASES","92:00.00","MISCELLANEOUS THERAPEUTIC AGENTS","",""
"11133","S01GA02","TETRYZOLINE","52:32.00","VASOCONSTRICTORS","",""
"11140","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"11141","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"11151","D10AD01","TRETINOIN","84:16.00","CELL STIMULANTS AND PROLIFERANTS","",""
"11154","D10AD01","TRETINOIN","84:16.00","CELL STIMULANTS AND PROLIFERANTS","",""
"11223","R06AA02","DIPHENHYDRAMINE","04:04.04","ETHANOLAMINE DERIVATIVES","",""
"11229","R05FA02","OPIUM DERIVATIVES AND EXPECTORANTS","48:08.00","ANTITUSSIVES","",""
"11254","C04AC01","NICOTINIC ACID","88:08.00","VITAMIN B COMPLEX","",""
"11260","D10AF01","CLINDAMYCIN","84:04.04","ANTIBIOTICS","",""
"11320","R02AA12","HEXYLRESORCINOL","52:04.92","MISCELLANEOUS ANTI-INFECTIVES","",""
"11321","R02AA12","HEXYLRESORCINOL","52:04.92","MISCELLANEOUS ANTI-INFECTIVES","",""
"11341","A07BA51","MEDICINAL CHARCOAL, COMBINATIONS","56:04.00","ANTACIDS AND ADSORBENTS","",""
"11649","R05DA09","DEXTROMETHORPHAN","48:08.00","ANTITUSSIVES","",""
"11453","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"11456","C01DA08","ISOSORBIDE DINITRATE","24:12.08","NITRATES AND NITRITES","",""
"11457","C01DA08","ISOSORBIDE DINITRATE","24:12.08","NITRATES AND NITRITES","",""
"11650","R06AA02","DIPHENHYDRAMINE","04:04.04","ETHANOLAMINE DERIVATIVES","",""
"11753","N02AJ06","CODEINE AND PARACETAMOL","28:08.08","OPIATE AGONISTS","",""
"11753","N02AJ06","CODEINE AND PARACETAMOL","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"11680","A06AB02","BISACODYL","56:12.00","CATHARTICS AND LAXATIVES","",""
"11682","D07AC08","FLUOCINONIDE","84:06.00","ANTI-INFLAMMATORY AGENTS","",""
"11691","N07AA01","NEOSTIGMINE","12:04.00","PARASYMPATHOMEMETIC (CHOLINERGIC) AGENTS","",""
"11796","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"11798","N02BA01","ACETYLSALICYLIC ACID","28:08.04.24","SALICYLATES","",""
"11833","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"11834","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"11843","D10AD01","TRETINOIN","84:16.00","CELL STIMULANTS AND PROLIFERANTS","",""
"11844","D10AD01","TRETINOIN","84:16.00","CELL STIMULANTS AND PROLIFERANTS","",""
"11879","D01AE18","TOLNAFTATE","84:04.08.40","THIOCARBAMATES","",""
"11914","A03AX13","SILICONES","56:10.00","ANTIFLATULENTS","",""
"12215","S01FA01","ATROPINE","52:24.00","MYDRIATICS","",""
"11970","C04AA02","BUPHENINE","24:12.92","MISCELLANEOUS VASODILATATING AGENTS","",""
"12154","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"12159","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"12257","S01EB01","PILOCARPINE","52:40.20","MIOTICS","",""
"12258","S01EB01","PILOCARPINE","52:40.20","MIOTICS","",""
"12259","S01EB01","PILOCARPINE","52:40.20","MIOTICS","",""
"12265","S01AA11","GENTAMICIN","52:04.04","ANTIBACTERIALS","",""
"12288","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"12572","N05AB02","FLUPHENAZINE","28:16.08.24","PHENOTHIAZINES","",""
"12408","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"12437","N05AB08","THIOPROPERAZINE","28:16.08.24","PHENOTHIAZINES","",""
"12565","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"12573","N05AB02","FLUPHENAZINE","28:16.08.24","PHENOTHIAZINES","",""
"12574","N05AB02","FLUPHENAZINE","28:16.08.24","PHENOTHIAZINES","",""
"12718","R05DA20","COMBINATIONS","48:08.00","ANTITUSSIVES","",""
"12718","R05DA20","COMBINATIONS","04:04.20","PROPYLAMINE DERIVATIVES","",""
"12620","R05CA03","GUAIFENESIN","48:16.00","EXPECTORANTS","",""
"12621","R05DA09","DEXTROMETHORPHAN","48:08.00","ANTITUSSIVES","",""
"12717","R05FA02","OPIUM DERIVATIVES AND EXPECTORANTS","48:08.00","ANTITUSSIVES","",""
"12717","R05FA02","OPIUM DERIVATIVES AND EXPECTORANTS","48:16.00","EXPECTORANTS","",""
"12719","R05DA20","COMBINATIONS","48:08.00","ANTITUSSIVES","",""
"12720","R05DA09","DEXTROMETHORPHAN","48:08.00","ANTITUSSIVES","",""
"12722","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","48:08.00","ANTITUSSIVES","",""
"12723","R05DA09","DEXTROMETHORPHAN","48:08.00","ANTITUSSIVES","",""
"12744","R06AA09","DOXYLAMINE","04:04.04","ETHANOLAMINE DERIVATIVES","",""
"12757","D11AX01","MINOXIDIL, TOPICAL","84:92.00","MISC. SKIN AND MUCOUS MEMBRANE AGENTS","",""
"12843","S02CA03","HYDROCORTISONE AND ANTIINFECTIVES","52:04.04","ANTIBACTERIALS","",""
"12843","S02CA03","HYDROCORTISONE AND ANTIINFECTIVES","52:08.08","CORTICOSTEROIDS","",""
"12861","D08AC52","CHLORHEXIDINE, COMBINATIONS","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"12925","P02CC01","PYRANTEL","08:08.00","ANTHELMINTICS","",""
"13005","D07AC01","BETAMETHASONE","84:06.00","ANTI-INFLAMMATORY AGENTS","",""
"13018","B05ZA","HEMODIALYTICS, CONCENTRATES","40:34.00*","HEMODIALYSIS SOLUTION","",""
"13034","B05BB02","ELECTROLYTES WITH CARBOHYDRATES","40:12.00","REPLACEMENT PREPARATIONS","",""
"13039","A06AA02","DOCUSATE SODIUM","56:12.00","CATHARTICS AND LAXATIVES","",""
"13062","D08AE05","CHLOROXYLENOL","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"13063","N03AB02","PHENYTOIN","28:12.12","HYDANTOINS","",""
"13074","A02AF02","ORDINARY SALT COMBINATIONS AND ANTIFLATULENTS","56:04.00","ANTACIDS AND ADSORBENTS","",""
"13075","S01BA04","PREDNISOLONE","52:08.08","CORTICOSTEROIDS","",""
"13077","N02AA01","MORPHINE","28:08.08","OPIATE AGONISTS","",""
"13078","N02AA01","MORPHINE","28:08.08","OPIATE AGONISTS","",""
"13079","N02AA01","MORPHINE","28:08.08","OPIATE AGONISTS","",""
"13092","N05BA01","DIAZEPAM","28:24.08","BENZODIAZEPINES","",""
"13141","S01AA01","CHLORAMPHENICOL","52:04.04","ANTIBACTERIALS","",""
"13146","S01CA01","DEXAMETHASONE AND ANTIINFECTIVES","52:04.04","ANTIBACTERIALS","",""
"13146","S01CA01","DEXAMETHASONE AND ANTIINFECTIVES","52:08.08","CORTICOSTEROIDS","",""
"13286","B05CB01","SODIUM CHLORIDE","40:36.00","IRRIGATING SOLUTIONS","",""
"13233","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"13249","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"13276","H02AB08","TRIAMCINOLONE","68:04.00","ADRENALS","",""
"13287","V07AB","SOLVENTS AND DILUTING AGENTS,INCL IRRIGAT SOLUT","40:36.00","IRRIGATING SOLUTIONS","",""
"13294","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"13300","G03DA04","PROGESTERONE","68:32.00","PROGESTINS","",""
"13312","N02AJ06","CODEINE AND PARACETAMOL","28:08.08","OPIATE AGONISTS","",""
"13312","N02AJ06","CODEINE AND PARACETAMOL","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"13328","S01AA30","COMBINATIONS OF DIFFERENT ANTIBIOTICS","52:04.04","ANTIBACTERIALS","",""
"13410","G03BA03","TESTOSTERONE","68:08.00","ANDROGENS","",""
"13414","G03BA03","TESTOSTERONE","68:08.00","ANDROGENS","",""
"13479","R05FA02","OPIUM DERIVATIVES AND EXPECTORANTS","48:08.00","ANTITUSSIVES","",""
"13513","C01BC04","FLECAINIDE","24:04.04.12","CLASS IC ANTIARRYTHMICS","",""
"13514","C01BC04","FLECAINIDE","24:04.04.12","CLASS IC ANTIARRYTHMICS","",""
"13517","R05DA09","DEXTROMETHORPHAN","48:08.00","ANTITUSSIVES","",""
"13565","R05FA02","OPIUM DERIVATIVES AND EXPECTORANTS","48:08.00","ANTITUSSIVES","",""
"13565","R05FA02","OPIUM DERIVATIVES AND EXPECTORANTS","48:16.00","EXPECTORANTS","",""
"13572","A02BA03","FAMOTIDINE","56:28.12","HISTAMINE H2-ANTAGONISTS","",""
"13579","A01AD02","BENZYDAMINE","52:28.00","MOUTHWASHES AND GARGLES","",""
"13579","A01AD02","BENZYDAMINE","52:08.20","NONSTEROIDAL ANTI-INFLAMMATORY AGENTS","",""
"13583","A02BA03","FAMOTIDINE","56:28.12","HISTAMINE H2-ANTAGONISTS","",""
"13840","C10AB04","GEMFIBROZIL","24:06.06","FRIBIC ACID DERIVATIVES","",""
"13841","C10AB04","GEMFIBROZIL","24:06.06","FRIBIC ACID DERIVATIVES","",""
"13868","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"13892","V03AN05","MEDICAL AIR","92:92.00","OTHER MISCELLANEOUS THERAPEUTIC AGENTS","",""
"13895","V03AN05","MEDICAL AIR","92:92.00","OTHER MISCELLANEOUS THERAPEUTIC AGENTS","",""
"13897","V03AN05","MEDICAL AIR","92:92.00","OTHER MISCELLANEOUS THERAPEUTIC AGENTS","",""
"13960","N02BE51","ACETAMINOPHEN, COMB EXCL PSYCHOLEPTICS","48:08.00","ANTITUSSIVES","",""
"13950","V01AA07","INSECTS","92:05.00*","ALLERGENIC EXTRACTS","",""
"13951","V01AA07","INSECTS","92:05.00*","ALLERGENIC EXTRACTS","",""
"13952","V01AA07","INSECTS","92:05.00*","ALLERGENIC EXTRACTS","",""
"14025","M01AE03","KETOPROFEN","28:08.04.92","OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS","",""
"14101","V01AA07","INSECTS","92:05.00*","ALLERGENIC EXTRACTS","",""
"14116","N06AA01","DESIPRAMINE","28:16.04.28","TRICYCLICS AND OTHER NOREPINEPHRINE-REUPTAKE INHIBITORS","",""
"14117","N06AA01","DESIPRAMINE","28:16.04.28","TRICYCLICS AND OTHER NOREPINEPHRINE-REUPTAKE INHIBITORS","",""
"14118","N06AA01","DESIPRAMINE","28:16.04.28","TRICYCLICS AND OTHER NOREPINEPHRINE-REUPTAKE INHIBITORS","",""
"14132","D07AC01","BETAMETHASONE","84:06.00","ANTI-INFLAMMATORY AGENTS","",""
"14223","R06AA02","DIPHENHYDRAMINE","04:04.04","ETHANOLAMINE DERIVATIVES","",""
"14288","N06AA01","DESIPRAMINE","28:16.04.28","TRICYCLICS AND OTHER NOREPINEPHRINE-REUPTAKE INHIBITORS","",""
"14368","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"14383","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"14389","V08AB07","IOVERSOL","36:68.00","ROENTGENOGRAPHY","",""
"14485","R05FA02","OPIUM DERIVATIVES AND EXPECTORANTS","48:08.00","ANTITUSSIVES","",""
"14485","R05FA02","OPIUM DERIVATIVES AND EXPECTORANTS","48:16.00","EXPECTORANTS","",""
"14486","R05CA03","GUAIFENESIN","48:16.00","EXPECTORANTS","",""
"14491","C05BB","SCLEROSINGAGENTS FOR LOCAL INJECTION","24:16.00","SCLEROSING AGENTS","",""
"14533","D11AX12","PYRITHIONE ZINC","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"14565","R01AC01","CROMOGLICIC ACID","48:10.32","MAST-CELL STABILIZERS","",""
"14591","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"14592","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"14593","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"14594","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"14597","V01AA07","INSECTS","92:05.00*","ALLERGENIC EXTRACTS","",""
"14598","V01AA07","INSECTS","92:05.00*","ALLERGENIC EXTRACTS","",""
"14599","V01AA07","INSECTS","92:05.00*","ALLERGENIC EXTRACTS","",""
"14602","V01AA07","INSECTS","92:05.00*","ALLERGENIC EXTRACTS","",""
"14683","N02BA01","ACETYLSALICYLIC ACID","28:08.04.24","SALICYLATES","",""
"14717","M01AB05","DICLOFENAC","28:08.04.92","OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS","",""
"14767","N05AC01","PERICIAZINE","28:16.08.24","PHENOTHIAZINES","",""
"15105","N06AA12","DOXEPIN","28:16.04.28","TRICYCLICS AND OTHER NOREPINEPHRINE-REUPTAKE INHIBITORS","",""
"15202","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"15204","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"15205","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"15968","D02BA30","COMBINATIONS OF PROTECTIVES AGAINST UV-RADIATION","84:80.00","SUNSCREEN AGENTS","",""
"15491","B05CX04","MANNITOL","40:36.00","IRRIGATING SOLUTIONS","",""
"15540","B05CX03","GLYCINE","40:36.00","IRRIGATING SOLUTIONS","",""
"15706","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"15874","V01AA07","INSECTS","92:05.00*","ALLERGENIC EXTRACTS","",""
"15917","R06AA02","DIPHENHYDRAMINE","04:04.04","ETHANOLAMINE DERIVATIVES","",""
"16241","S01EB01","PILOCARPINE","52:40.20","MIOTICS","",""
"16217","S01EB01","PILOCARPINE","52:40.20","MIOTICS","",""
"16234","S01BA04","PREDNISOLONE","52:08.08","CORTICOSTEROIDS","",""
"16255","S01FA06","TROPICAMIDE","52:24.00","MYDRIATICS","",""
"16273","H01CA01","GONADORELIN","68:18.00","GONADOTROPINS AND ANTIGONADOTROPINS","",""
"16452","R03AC02","SALBUTAMOL","12:12.08.12","SELECTIVE BETA 2-ADRENERGIC AGONISTS","",""
"16477","S01FB01","PHENYLEPHRINE","52:24.00","MYDRIATICS","",""
"16486","A11JB","VITAMINS WITH MINERALS","","","",""
"16624","S01CA01","DEXAMETHASONE AND ANTIINFECTIVES","52:04.04","ANTIBACTERIALS","",""
"16624","S01CA01","DEXAMETHASONE AND ANTIINFECTIVES","52:08.08","CORTICOSTEROIDS","",""
"16521","R03AC02","SALBUTAMOL","12:12.08.12","SELECTIVE BETA 2-ADRENERGIC AGONISTS","",""
"16523","N05AB02","FLUPHENAZINE","28:16.08.24","PHENOTHIAZINES","",""
"16623","S01AB04","SULFACETAMIDE","52:04.04","ANTIBACTERIALS","",""
"16625","S01CA02","PREDNISOLONE AND ANTIINFECTIVES","52:04.08","SULFONAMIDES","",""
"16625","S01CA02","PREDNISOLONE AND ANTIINFECTIVES","52:08.08","CORTICOSTEROIDS","",""
"16626","V04CX","OTHER DIAGNOSTIC AGENTS","36:89.00*","OTHER DIAGNOSTICS","",""
"16627","V04CX","OTHER DIAGNOSTIC AGENTS","36:89.00*","OTHER DIAGNOSTICS","",""
"16629","S01HA04","PROXYMETACAINE","52:16.00","LOCAL ANESTHETICS","",""
"16630","S01AA01","CHLORAMPHENICOL","52:04.04","ANTIBACTERIALS","",""
"16631","S01EB01","PILOCARPINE","52:40.20","MIOTICS","",""
"16634","S01FA06","TROPICAMIDE","52:24.00","MYDRIATICS","",""
"16648","S01CA01","DEXAMETHASONE AND ANTIINFECTIVES","52:04.04","ANTIBACTERIALS","",""
"16648","S01CA01","DEXAMETHASONE AND ANTIINFECTIVES","52:08.08","CORTICOSTEROIDS","",""
"16650","S01AA30","COMBINATIONS OF DIFFERENT ANTIBIOTICS","52:04.04","ANTIBACTERIALS","",""
"16652","S01GA55","PHENYLEPHRINE, COMBINATIONS","52:32.00","VASOCONSTRICTORS","",""
"16653","S01GA51","NAPHAZOLINE, COMBINATIONS","52:32.00","VASOCONSTRICTORS","",""
"16653","S01GA51","NAPHAZOLINE, COMBINATIONS","04:04.20","PROPYLAMINE DERIVATIVES","",""
"16654","S01XA20","ARTIFICIAL TEARS AND OTHER INDIFFERENT PREPARATIONS.","52:13.00*","ARTIFICIAL TEARS","",""
"16655","S01XA20","ARTIFICIAL TEARS AND OTHER INDIFFERENT PREPARATIONS.","52:13.00*","ARTIFICIAL TEARS","",""
"16688","D04AB30","TOPICAL ANESTHETICS, COMBINATIONS","84:08.00","ANTIPRURITICS AND LOCAL ANESTHETICS","",""
"16754","C08DA01","VERAPAMIL","24:28.92","MISCELLANEOUS CALCIUM-CHANNEL BLOCKING AGENTS","",""
"16755","C08DA01","VERAPAMIL","24:28.92","MISCELLANEOUS CALCIUM-CHANNEL BLOCKING AGENTS","",""
"16756","C08DA01","VERAPAMIL","24:28.92","MISCELLANEOUS CALCIUM-CHANNEL BLOCKING AGENTS","",""
"16938","N05AN01","LITHIUM","28:28.00","ANTIMANIC AGENTS","",""
"16888","D09AA01","FRAMYCETIN","84:04.04","ANTIBIOTICS","",""
"16901","N05AD01","HALOPERIDOL","28:16.08.08","BUTYROPHENONES","",""
"16909","B03BA01","CYANOCOBALAMIN","88:08.00","VITAMIN B COMPLEX","",""
"16977","S01JA01","FLUORESCEIN","36:58.00","OCULAR DISORDERS","",""
"16983","S01AA11","GENTAMICIN","52:04.04","ANTIBACTERIALS","",""
"16988","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"16994","R06AA02","DIPHENHYDRAMINE","56:22.08","ANTIHISTAMINES","",""
"16998","C01CA24","EPINEPHRINE","12:12.12","ALPHA-AND BETA-ADRENERGIC AGONISTS","",""
"16999","V03AB17","METHYLTHIONINIUM CHLORIDE","92:12.00","ANTIDOTES","",""
"17002","N01BB02","LIDOCAINE","72:00.00","LOCAL ANESTHETICS","",""
"17102","C08DB01","DILTIAZEM","24:28.92","MISCELLANEOUS CALCIUM-CHANNEL BLOCKING AGENTS","",""
"17118","M01AE11","TIAPROFENIC ACID","28:08.04.92","OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS","",""
"17119","M01AE11","TIAPROFENIC ACID","28:08.04.92","OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS","",""
"17125","C08DB01","DILTIAZEM","24:28.92","MISCELLANEOUS CALCIUM-CHANNEL BLOCKING AGENTS","",""
"17184","A03BA01","ATROPINE","12:08.08","ANTIMUSCARINICS ANTISPASMODICS","",""
"17186","A03BA01","ATROPINE","12:08.08","ANTIMUSCARINICS ANTISPASMODICS","",""
"17212","S01ED01","TIMOLOL","52:40.08","BETA-ADRENERGIC AGENTS","",""
"17214","S01ED01","TIMOLOL","52:40.08","BETA-ADRENERGIC AGENTS","",""
"17253","C08DB01","DILTIAZEM","24:28.92","MISCELLANEOUS CALCIUM-CHANNEL BLOCKING AGENTS","",""
"17254","C08DB01","DILTIAZEM","24:28.92","MISCELLANEOUS CALCIUM-CHANNEL BLOCKING AGENTS","",""
"17901","N01BB52","LIDOCAINE, COMBINATIONS","72:00.00","LOCAL ANESTHETICS","",""
"17401","G02AB03","ERGOMETRINE","76:00.00","OXYTOCICS","",""
"17733","S01GA55","PHENYLEPHRINE, COMBINATIONS","52:32.00","VASOCONSTRICTORS","",""
"17733","S01GA55","PHENYLEPHRINE, COMBINATIONS","04:04.20","PROPYLAMINE DERIVATIVES","",""
"17734","S01GA01","NAPHAZOLINE","52:32.00","VASOCONSTRICTORS","",""
"17759","S01XA20","ARTIFICIAL TEARS AND OTHER INDIFFERENT PREPARATIONS.","52:13.00*","ARTIFICIAL TEARS","",""
"17831","C07AB02","METOPROLOL","24:24.00","BETA-ADRENERGIC BLOCKING AGENTS","",""
"17833","C07AB02","METOPROLOL","24:24.00","BETA-ADRENERGIC BLOCKING AGENTS","",""
"17895","D06AX05","BACITRACIN","84:04.04","ANTIBIOTICS","",""
"17964","N01BB02","LIDOCAINE","72:00.00","LOCAL ANESTHETICS","",""
"17968","D07AC01","BETAMETHASONE","84:06.00","ANTI-INFLAMMATORY AGENTS","",""
"17992","D07AC01","BETAMETHASONE","84:06.00","ANTI-INFLAMMATORY AGENTS","",""
"18006","D07AC01","BETAMETHASONE","84:06.00","ANTI-INFLAMMATORY AGENTS","",""
"18007","D07AC01","BETAMETHASONE","84:06.00","ANTI-INFLAMMATORY AGENTS","",""
"18008","D07AC01","BETAMETHASONE","84:06.00","ANTI-INFLAMMATORY AGENTS","",""
"18009","D07AC01","BETAMETHASONE","84:06.00","ANTI-INFLAMMATORY AGENTS","",""
"18015","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"18029","B05CB10","COMBINATIONS","40:36.00","IRRIGATING SOLUTIONS","",""
"18285","D09AA01","FRAMYCETIN","84:04.04","ANTIBIOTICS","",""
"18099","S01XA20","ARTIFICIAL TEARS AND OTHER INDIFFERENT PREPARATIONS.","52:13.00*","ARTIFICIAL TEARS","",""
"18167","B05ZA","HEMODIALYTICS, CONCENTRATES","40:34.00*","HEMODIALYSIS SOLUTION","",""
"18200","B05ZA","HEMODIALYTICS, CONCENTRATES","40:34.00*","HEMODIALYSIS SOLUTION","",""
"18484","B05BA02","FAT EMULSIONS","40:20.00","CALORIC AGENTS","",""
"18334","R02AD03","COCAINE","52:16.00","LOCAL ANESTHETICS","",""
"18417","V04CH02","INDIGO CARMINE","36:40.00","KIDNEY FUNCTION","",""
"18481","V03AF02","DEXRAZOXANE","92:00.00","MISCELLANEOUS THERAPEUTIC AGENTS","",""
"18504","L01DB03","EPIRUBICIN","10:00.00","ANTINEOPLASTIC AGENTS","",""
"18514","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"18539","M01AE51","IBUPROFEN, COMBINATIONS","28:08.04.92","OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS","",""
"18644","B05BA01","AMINO ACIDS","40:20.00","CALORIC AGENTS","",""
"18664","P02CC01","PYRANTEL","08:08.00","ANTHELMINTICS","",""
"18674","L01DB01","DOXORUBICIN","10:00.00","ANTINEOPLASTIC AGENTS","",""
"18687","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"18823","B05BA03","CARBOHYDRATES","40:20.00","CALORIC AGENTS","",""
"18752","M03BX01","BACLOFEN","12:20.12","GABA-DERIVATIVE SKELETAL MUSCLE RELAXANTS","",""
"18753","M03BX01","BACLOFEN","12:20.12","GABA-DERIVATIVE SKELETAL MUSCLE RELAXANTS","",""
"18824","B05BA03","CARBOHYDRATES","40:20.00","CALORIC AGENTS","",""
"18825","B05BA03","CARBOHYDRATES","40:20.00","CALORIC AGENTS","",""
"18827","B05BA03","CARBOHYDRATES","40:20.00","CALORIC AGENTS","",""
"18909","N02BA01","ACETYLSALICYLIC ACID","28:08.04.24","SALICYLATES","",""
"18910","R05FA02","OPIUM DERIVATIVES AND EXPECTORANTS","48:08.00","ANTITUSSIVES","",""
"18910","R05FA02","OPIUM DERIVATIVES AND EXPECTORANTS","48:16.00","EXPECTORANTS","",""
"19065","J01DB01","CEFALEXIN","08:12.06.04","FIRST GENERATION CEPHALOSPORINS","",""
"18964","J01FF01","CLINDAMYCIN","08:12.28.20","LINCOMYCINS","",""
"18991","B05BB02","ELECTROLYTES WITH CARBOHYDRATES","40:12.00","REPLACEMENT PREPARATIONS","",""
"19023","R06AA02","DIPHENHYDRAMINE","04:04.04","ETHANOLAMINE DERIVATIVES","",""
"19066","J01DB01","CEFALEXIN","08:12.06.04","FIRST GENERATION CEPHALOSPORINS","",""
"19068","J01DB01","CEFALEXIN","08:12.06.04","FIRST GENERATION CEPHALOSPORINS","",""
"19069","J01DB01","CEFALEXIN","08:12.06.04","FIRST GENERATION CEPHALOSPORINS","",""
"19078","B05XA17","POTASSIUM ACETATE","40:12.00","REPLACEMENT PREPARATIONS","",""
"19303","S01AA30","COMBINATIONS OF DIFFERENT ANTIBIOTICS","52:04.04","ANTIBACTERIALS","",""
"19268","J04AC01","ISONIAZID","08:16.04","ANTITUBERCULOSIS AGENTS","",""
"19275","P02CC01","PYRANTEL","08:08.00","ANTHELMINTICS","",""
"19306","B05BA01","AMINO ACIDS","40:20.00","CALORIC AGENTS","",""
"19307","S01FA04","CYCLOPENTOLATE","52:24.00","MYDRIATICS","",""
"19338","M01AE03","KETOPROFEN","28:08.04.92","OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS","",""
"19339","M01AE03","KETOPROFEN","28:08.04.92","OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS","",""
"19340","M01AE03","KETOPROFEN","28:08.04.92","OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS","",""
