"9","H03BB02","THIAMAZOLE","68:36.08","ANTITHYROID AGENTS","",""
"2909","C02AB02","METHYLDOPA (RACEMIC)","24:08.16","CENTRAL ALPHA-AGONISTS","",""
"2935","N01BB02","LIDOCAINE","84:08.00","ANTIPRURITICS AND LOCAL ANESTHETICS","",""
"2949","V08AA04","IOTALAMIC ACID","36:68.00","ROENTGENOGRAPHY","",""
"2954","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"2964","J07BL01","YELLOW FEVER, LIVE ATTENUATED","80:12.00","VACCINES","",""
"2969","J07AL02","PNEUMOCOCCUS, PURIFIED POLYSACC.ANTIGEN CONJUGATED","80:12.00","VACCINES","",""
"2982","R05DA04","CODEINE","48:08.00","ANTITUSSIVES","",""
"3002","B03BB01","FOLIC ACID","88:08.00","VITAMIN B COMPLEX","",""
"3003","N04AC01","BENZATROPINE","28:36.08","ANTICHOLINERGIC AGENTS","",""
"3011","V03AZ01","ETHANOL","92:00.00","MISCELLANEOUS THERAPEUTIC AGENTS","",""
"3015","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"3026","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"3039","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"3040","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"3042","N02AA01","MORPHINE","28:08.08","OPIATE AGONISTS","",""
"3043","N02AA01","MORPHINE","28:08.08","OPIATE AGONISTS","",""
"3076","H02AB07","PREDNISONE","68:04.00","ADRENALS","",""
"3088","B05XA05","MAGNESIUM SULPHATE","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"3088","B05XA05","MAGNESIUM SULPHATE","40:12.00","REPLACEMENT PREPARATIONS","",""
"3089","C07AA03","PINDOLOL","24:24.00","BETA-ADRENERGIC BLOCKING AGENTS","",""
"3091","C07AA03","PINDOLOL","24:24.00","BETA-ADRENERGIC BLOCKING AGENTS","",""
"3132","B05BB02","ELECTROLYTES WITH CARBOHYDRATES","40:12.00","REPLACEMENT PREPARATIONS","",""
"3133","B05BB02","ELECTROLYTES WITH CARBOHYDRATES","40:12.00","REPLACEMENT PREPARATIONS","",""
"3141","N06AA09","AMITRIPTYLINE","28:16.04.28","TRICYCLICS AND OTHER NOREPINEPHRINE-REUPTAKE INHIBITORS","",""
"3156","N03AG01","VALPROIC ACID","28:12.92","MISCELLANEOUS ANTICONVULSANTS","",""
"3166","A07BB","BISMUTH PREPARATIONS","56:08.00","ANTIDIARRHEA AGENTS","",""
"3178","N05BA01","DIAZEPAM","28:24.08","BENZODIAZEPINES","",""
"3182","M03BX01","BACLOFEN","12:20.12","GABA-DERIVATIVE SKELETAL MUSCLE RELAXANTS","",""
"3186","S01ED01","TIMOLOL","52:40.08","BETA-ADRENERGIC AGENTS","",""
"3192","N05AN01","LITHIUM","28:28.00","ANTIMANIC AGENTS","",""
"3228","P02CB01","PIPERAZINE","08:08.00","ANTHELMINTICS","",""
"3263","J01CA04","AMOXICILLIN","08:12.16.08","AMINOPENICILLINS","",""
"3264","J01CA04","AMOXICILLIN","08:12.16.08","AMINOPENICILLINS","",""
"3290","N05BA01","DIAZEPAM","28:24.08","BENZODIAZEPINES","",""
"3291","N05BA01","DIAZEPAM","28:24.08","BENZODIAZEPINES","",""
"3307","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"3319","S01FB01","PHENYLEPHRINE","52:24.00","MYDRIATICS","",""
"3344","J01CA04","AMOXICILLIN","08:12.16.08","AMINOPENICILLINS","",""
"3345","J01CA04","AMOXICILLIN","08:12.16.08","AMINOPENICILLINS","",""
"3348","L01XX23","MITOTANE","10:00.00","ANTINEOPLASTIC AGENTS","",""
"3369","N02BA01","ACETYLSALICYLIC ACID","28:08.04.24","SALICYLATES","",""
"3378","V04CD","TESTS FOR PITUITARY FUNCTION","36:66.00","PITUITARY FUNCTION","",""
"3383","V07AB","SOLVENTS AND DILUTING AGENTS,INCL IRRIGAT SOLUT","40:50.00*","DILUENTS","",""
"3394","B05XA01","POTASSIUM CHLORIDE","40:12.00","REPLACEMENT PREPARATIONS","",""
"3395","B05XA03","SODIUM CHLORIDE","40:12.00","REPLACEMENT PREPARATIONS","",""
"3396","B05XA03","SODIUM CHLORIDE","40:12.00","REPLACEMENT PREPARATIONS","",""
"3397","R06AA02","DIPHENHYDRAMINE","56:22.08","ANTIHISTAMINES","",""
"3409","V01AA02","GRASS POLLEN","92:05.00*","ALLERGENIC EXTRACTS","",""
"3414","N05AN01","LITHIUM","28:28.00","ANTIMANIC AGENTS","",""
"3425","M04AB02","SULFINPYRAZONE","40:40.00","URICOSURIC AGENTS","",""
"3429","A11CC04","CALCITRIOL","88:16.00","VITAMIN D","",""
"3430","A11CC04","CALCITRIOL","88:16.00","VITAMIN D","",""
"3453","L01XX05","HYDROXYCARBAMIDE","10:00.00","ANTINEOPLASTIC AGENTS","",""
"3463","N05BA04","OXAZEPAM","28:24.08","BENZODIAZEPINES","",""
"3464","N05BA04","OXAZEPAM","28:24.08","BENZODIAZEPINES","",""
"3465","N05BA04","OXAZEPAM","28:24.08","BENZODIAZEPINES","",""
"3470","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"3471","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"3486","V04CX","OTHER DIAGNOSTIC AGENTS","36:89.00*","OTHER DIAGNOSTICS","",""
"3492","C05AA01","HYDROCORTISONE","84:06.00","ANTI-INFLAMMATORY AGENTS","",""
"3534","B05BB02","ELECTROLYTES WITH CARBOHYDRATES","40:12.00","REPLACEMENT PREPARATIONS","",""
"3536","B05BB02","ELECTROLYTES WITH CARBOHYDRATES","40:12.00","REPLACEMENT PREPARATIONS","",""
"3537","B05BB02","ELECTROLYTES WITH CARBOHYDRATES","40:12.00","REPLACEMENT PREPARATIONS","",""
"3538","B05BB02","ELECTROLYTES WITH CARBOHYDRATES","40:12.00","REPLACEMENT PREPARATIONS","",""
"3546","N02BA51","ACETYLSALICYLIC ACID, COMB EXCL PSYCHOLEPTICS","28:08.04.24","SALICYLATES","",""
"3550","N02AA05","OXYCODONE","28:08.08","OPIATE AGONISTS","",""
"3551","N02AA05","OXYCODONE","28:08.08","OPIATE AGONISTS","",""
"3553","A03BA01","ATROPINE","12:08.08","ANTIMUSCARINICS ANTISPASMODICS","",""
"3554","A03BA01","ATROPINE","12:08.08","ANTIMUSCARINICS ANTISPASMODICS","",""
"3569","J07BD52","MEASLES,COMBIN. WITH MUMPS AND RUBELLA,LIVE ATTENUATED","80:12.00","VACCINES","",""
"3585","B05BA03","CARBOHYDRATES","40:20.00","CALORIC AGENTS","",""
"3592","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"3594","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"3595","R06AA02","DIPHENHYDRAMINE","56:22.08","ANTIHISTAMINES","",""
"3619","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"3677","J01EE01","SULFAMETHOXAZOLE AND TRIMETHOPRIM","08:12.20","SULFONAMIDES","",""
"3678","J01EE01","SULFAMETHOXAZOLE AND TRIMETHOPRIM","08:12.20","SULFONAMIDES","",""
"3679","J01EE01","SULFAMETHOXAZOLE AND TRIMETHOPRIM","08:12.20","SULFONAMIDES","",""
"3721","N05BA01","DIAZEPAM","28:24.08","BENZODIAZEPINES","",""
"3725","H01AA02","TETRACOSACTIDE","36:04.00","ADRENOCORTICAL INSUFFICIENCY","",""
"3725","H01AA02","TETRACOSACTIDE","68:04.00","ADRENALS","",""
"3743","S01GA51","NAPHAZOLINE, COMBINATIONS","52:32.00","VASOCONSTRICTORS","",""
"3743","S01GA51","NAPHAZOLINE, COMBINATIONS","04:04.20","PROPYLAMINE DERIVATIVES","",""
"3747","B05BA03","CARBOHYDRATES","40:20.00","CALORIC AGENTS","",""
"3769","G04BX13","DIMETHYL SULFOXIDE","92:00.00","MISCELLANEOUS THERAPEUTIC AGENTS","",""
"3775","R06AA02","DIPHENHYDRAMINE","04:04.04","ETHANOLAMINE DERIVATIVES","",""
"3781","V04CX","OTHER DIAGNOSTIC AGENTS","36:89.00*","OTHER DIAGNOSTICS","",""
"3794","J01CF02","CLOXACILLIN","08:12.16.12","PENICILLINASE-RESISTANT PENICILLINS","",""
"3797","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"3804","N01BB03","MEPIVACAINE","72:00.00","LOCAL ANESTHETICS","",""
"3806","N05BA04","OXAZEPAM","28:24.08","BENZODIAZEPINES","",""
"3807","N05BA04","OXAZEPAM","28:24.08","BENZODIAZEPINES","",""
"3808","N05BA04","OXAZEPAM","28:24.08","BENZODIAZEPINES","",""
"3809","C03CA01","FUROSEMIDE","40:28.08","LOOP DIURETICS","",""
"3822","V07AB","SOLVENTS AND DILUTING AGENTS,INCL IRRIGAT SOLUT","40:36.00","IRRIGATING SOLUTIONS","",""
"3823","B05CX10","COMBINATIONS","40:36.00","IRRIGATING SOLUTIONS","",""
"3836","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"3837","B05XA02","SODIUM BICARBONATE","40:08.00","ALKALINIZING AGENTS","",""
"3865","B05CX03","GLYCINE","40:36.00","IRRIGATING SOLUTIONS","",""
"3883","C01CA24","EPINEPHRINE","12:12.12","ALPHA-AND BETA-ADRENERGIC AGONISTS","",""
"3891","A09AA02","MULTIENZYMES (LIPASE, PROTEASE ETC)","56:16.00","DIGESTANTS","",""
"3906","S01EB02","CARBACHOL","52:40.20","MIOTICS","",""
"3924","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"3944","R06AA02","DIPHENHYDRAMINE","56:22.08","ANTIHISTAMINES","",""
"3945","J01DB01","CEFALEXIN","08:12.06.04","FIRST GENERATION CEPHALOSPORINS","",""
"3946","J01DB01","CEFALEXIN","08:12.06.04","FIRST GENERATION CEPHALOSPORINS","",""
"3991","N05CD02","NITRAZEPAM","28:24.08","BENZODIAZEPINES","",""
"3992","N05CD02","NITRAZEPAM","28:24.08","BENZODIAZEPINES","",""
"3996","N02AA05","OXYCODONE","28:08.08","OPIATE AGONISTS","",""
"4000","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"4010","C02DC01","MINOXIDIL","24:08.20","DIRECT VASODILATORS","",""
"4011","C02DC01","MINOXIDIL","24:08.20","DIRECT VASODILATORS","",""
"4037","D05AA","TARS","84:28.00","KERATOLYTIC AGENTS","",""
"4037","D05AA","TARS","84:32.00","KERATOPLASTIC AGENTS","",""
"4043","M01AB05","DICLOFENAC","28:08.04.92","OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS","",""
"4092","B05XA03","SODIUM CHLORIDE","40:12.00","REPLACEMENT PREPARATIONS","",""
"4109","J07AM51","TETANUS TOXOID, COMB. WITH DIPHTHERIA TOXOID","80:08.00","TOXOIDS","",""
"4114","A07EB01","CROMOGLICIC ACID","48:10.32","MAST-CELL STABILIZERS","",""
"4129","M01AB01","INDOMETACIN","28:08.04.92","OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS","",""
"4130","M01AB01","INDOMETACIN","28:08.04.92","OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS","",""
"4190","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"4191","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"4200","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"4218","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"4220","D10AD01","TRETINOIN","84:16.00","CELL STIMULANTS AND PROLIFERANTS","",""
"4222","N02CX01","PIZOTIFEN","28:32.92","ANTIMIGRAINE AGENTS, MISCELLANEOUS","",""
"4226","R03DA05","AMINOPHYLLINE","86:16.00","RESPIRATORY SMOOTH MUSCLE RELAXANTS","",""
"4230","B05XA07","CALCIUM CHLORIDE","40:12.00","REPLACEMENT PREPARATIONS","",""
"4241","N06AX05","TRAZODONE","28:16.04.24","SEROTONIN MODULATORS","",""
"4254","C07AA05","PROPRANOLOL","24:24.00","BETA-ADRENERGIC BLOCKING AGENTS","",""
"4255","C07AA05","PROPRANOLOL","24:24.00","BETA-ADRENERGIC BLOCKING AGENTS","",""
"4256","C07AA05","PROPRANOLOL","24:24.00","BETA-ADRENERGIC BLOCKING AGENTS","",""
"4258","R03DA54","THEOPHYLLINE, COMBINATIONS EXCL. PSYCHOLEPTICS","48:16.00","EXPECTORANTS","",""
"4258","R03DA54","THEOPHYLLINE, COMBINATIONS EXCL. PSYCHOLEPTICS","86:16.00","RESPIRATORY SMOOTH MUSCLE RELAXANTS","",""
"4272","N02BA01","ACETYLSALICYLIC ACID","28:08.04.24","SALICYLATES","",""
"4276","M04AA01","ALLOPURINOL","92:16.00","ANTIGOUT AGENTS","",""
"4277","N05BA02","CHLORDIAZEPOXIDE","28:24.08","BENZODIAZEPINES","",""
"4278","N05BA02","CHLORDIAZEPOXIDE","28:24.08","BENZODIAZEPINES","",""
"4279","N05BA02","CHLORDIAZEPOXIDE","28:24.08","BENZODIAZEPINES","",""
"4280","C03AA03","HYDROCHLOROTHIAZIDE","40:28.20","THIAZIDE DIURETICS","",""
"4281","C03AA03","HYDROCHLOROTHIAZIDE","40:28.20","THIAZIDE DIURETICS","",""
"4293","H01BB02","OXYTOCIN","76:00.00","OXYTOCICS","",""
"4302","M04AA01","ALLOPURINOL","92:16.00","ANTIGOUT AGENTS","",""
"4303","M04AA01","ALLOPURINOL","92:16.00","ANTIGOUT AGENTS","",""
"4309","N06AF03","PHENELZINE","28:16.04.12","MONOAMINE OXIDASE INHIBITORS","",""
"4382","N06AA04","CLOMIPRAMINE","28:16.04.28","TRICYCLICS AND OTHER NOREPINEPHRINE-REUPTAKE INHIBITORS","",""
"4388","G04BX06","PHENAZOPYRIDINE","84:08.00","ANTIPRURITICS AND LOCAL ANESTHETICS","",""
"4389","C05AA01","HYDROCORTISONE","84:06.00","ANTI-INFLAMMATORY AGENTS","",""
"4390","C05AA51","HYDROCORTISONE, COMBINATIONS","84:06.00","ANTI-INFLAMMATORY AGENTS","",""
"4410","A01AD11","VARIOUS","52:16.00","LOCAL ANESTHETICS","",""
"4431","C03CA01","FUROSEMIDE","40:28.08","LOOP DIURETICS","",""
"4432","B03BA01","CYANOCOBALAMIN","88:08.00","VITAMIN B COMPLEX","",""
"4459","N04BA02","LEVODOPA AND DECARBOXYLASE INHIBITOR","28:36.16","DOPAMINE PRECURSORS","",""
"4465","J01FA01","ERYTHROMYCIN","08:12.12.04","ERYTHROMYCINS","",""
"4469","R05FA02","OPIUM DERIVATIVES AND EXPECTORANTS","48:08.00","ANTITUSSIVES","",""
"4471","N05BA12","ALPRAZOLAM","28:24.08","BENZODIAZEPINES","",""
"4472","N05BA12","ALPRAZOLAM","28:24.08","BENZODIAZEPINES","",""
"4478","C01BB01","LIDOCAINE","24:04.04.08","CLASS IB ANTIARRYTHMICS","",""
"4494","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"4521","D07AC01","BETAMETHASONE","84:06.00","ANTI-INFLAMMATORY AGENTS","",""
"4522","D07AC01","BETAMETHASONE","84:06.00","ANTI-INFLAMMATORY AGENTS","",""
"4523","C03EA01","HYDROCHLOROTHIAZIDE AND POTASSIUM-SPARING AGENTS","40:28.16","POTASSIUM-SPARING DIURETICS","",""
"4523","C03EA01","HYDROCHLOROTHIAZIDE AND POTASSIUM-SPARING AGENTS","40:28.20","THIAZIDE DIURETICS","",""
"4544","D11AX12","PYRITHIONE ZINC","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"4571","S01AA12","TOBRAMYCIN","52:04.04","ANTIBACTERIALS","",""
"4590","R05DA09","DEXTROMETHORPHAN","48:08.00","ANTITUSSIVES","",""
"4591","S01BA01","DEXAMETHASONE","52:08.08","CORTICOSTEROIDS","",""
"4610","J01EE01","SULFAMETHOXAZOLE AND TRIMETHOPRIM","08:12.20","SULFONAMIDES","",""
"4611","J01EE01","SULFAMETHOXAZOLE AND TRIMETHOPRIM","08:12.20","SULFONAMIDES","",""
"4629","C05AA51","HYDROCORTISONE, COMBINATIONS","84:06.00","ANTI-INFLAMMATORY AGENTS","",""
"4630","C05AA01","HYDROCORTISONE","84:06.00","ANTI-INFLAMMATORY AGENTS","",""
"4703","J01EE01","SULFAMETHOXAZOLE AND TRIMETHOPRIM","08:12.20","SULFONAMIDES","",""
"4710","A03AA07","DICYCLOVERINE","12:08.08","ANTIMUSCARINICS ANTISPASMODICS","",""
"4724","M04AA01","ALLOPURINOL","92:16.00","ANTIGOUT AGENTS","",""
"4725","M04AA01","ALLOPURINOL","92:16.00","ANTIGOUT AGENTS","",""
"4728","N05CD01","FLURAZEPAM","28:24.08","BENZODIAZEPINES","",""
"4729","N05CD01","FLURAZEPAM","28:24.08","BENZODIAZEPINES","",""
"4730","C01DA08","ISOSORBIDE DINITRATE","24:12.08","NITRATES AND NITRITES","",""
"4731","C01DA08","ISOSORBIDE DINITRATE","24:12.08","NITRATES AND NITRITES","",""
"4732","H02AB07","PREDNISONE","68:04.00","ADRENALS","",""
"4733","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"4734","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"4736","H02AB07","PREDNISONE","68:04.00","ADRENALS","",""
"4743","P02CA01","MEBENDAZOLE","08:08.00","ANTHELMINTICS","",""
"4802","C01EA01","ALPROSTADIL","24:12.92","MISCELLANEOUS VASODILATATING AGENTS","",""
"4806","R05DA04","CODEINE","28:08.08","OPIATE AGONISTS","",""
"4830","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"4857","C03BA11","INDAPAMIDE","40:28.24","THIAZIDE-LIKE DIURETICS","",""
"4861","D10AE01","BENZOYL PEROXIDE","84:28.00","KERATOLYTIC AGENTS","",""
"4885","R01AX10","VARIOUS","52:92.00","EENT DRUGS, MISCELLANEOUS","",""
"4889","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"4896","N02BA01","ACETYLSALICYLIC ACID","28:08.04.24","SALICYLATES","",""
"4897","N02BA01","ACETYLSALICYLIC ACID","28:08.04.24","SALICYLATES","",""
"4899","S01EC01","ACETAZOLAMIDE","52:40.12","CARBONIC ANHYDRASE INHIBITORS","",""
"4900","A06AB02","BISACODYL","56:12.00","CATHARTICS AND LAXATIVES","",""
"4901","N04AA01","TRIHEXYPHENIDYL","28:36.08","ANTICHOLINERGIC AGENTS","",""
"4902","P01AB01","METRONIDAZOLE","08:30.92","MISCELLANEOUS ANTIPROTOZOALS","",""
"4903","N04AA01","TRIHEXYPHENIDYL","28:36.08","ANTICHOLINERGIC AGENTS","",""
"4913","V07AB","SOLVENTS AND DILUTING AGENTS,INCL IRRIGAT SOLUT","52:92.00","EENT DRUGS, MISCELLANEOUS","",""
"4938","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"4941","A04AD11","NABILONE","56:22.92","MISCELLANEOUS ANTIEMETICS","",""
"4959","D06BB03","ACICLOVIR","84:04.06","ANTIVIRALS","",""
"4980","M01AE02","NAPROXEN","28:08.04.92","OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS","",""
"4981","M01AE02","NAPROXEN","28:08.04.92","OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS","",""
"5035","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"5036","M01AE02","NAPROXEN","28:08.04.92","OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS","",""
"5069","M04AC01","COLCHICINE","92:16.00","ANTIGOUT AGENTS","",""
"5072","J01DB01","CEFALEXIN","08:12.06.04","FIRST GENERATION CEPHALOSPORINS","",""
"5073","J01DB01","CEFALEXIN","08:12.06.04","FIRST GENERATION CEPHALOSPORINS","",""
"5091","C07AB02","METOPROLOL","24:24.00","BETA-ADRENERGIC BLOCKING AGENTS","",""
"5120","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"5121","S01XA20","ARTIFICIAL TEARS AND OTHER INDIFFERENT PREPARATIONS.","52:13.00*","ARTIFICIAL TEARS","",""
"5128","D10BA01","ISOTRETINOIN","84:92.00","MISC. SKIN AND MUCOUS MEMBRANE AGENTS","",""
"5129","D10BA01","ISOTRETINOIN","84:92.00","MISC. SKIN AND MUCOUS MEMBRANE AGENTS","",""
"5156","C07CA03","PINDOLOL AND OTHER DIURETICS","24:24.00","BETA-ADRENERGIC BLOCKING AGENTS","",""
"5156","C07CA03","PINDOLOL AND OTHER DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"5157","C07CA03","PINDOLOL AND OTHER DIURETICS","24:24.00","BETA-ADRENERGIC BLOCKING AGENTS","",""
"5157","C07CA03","PINDOLOL AND OTHER DIURETICS","40:28.20","THIAZIDE DIURETICS","",""
"5168","D10AD01","TRETINOIN","84:16.00","CELL STIMULANTS AND PROLIFERANTS","",""
"5175","M01AE02","NAPROXEN","28:08.04.92","OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS","",""
"5181","J01DB01","CEFALEXIN","08:12.06.04","FIRST GENERATION CEPHALOSPORINS","",""
"5182","J01DB01","CEFALEXIN","08:12.06.04","FIRST GENERATION CEPHALOSPORINS","",""
"5183","M01AE02","NAPROXEN","28:08.04.92","OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS","",""
"5184","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"5187","R06AA02","DIPHENHYDRAMINE","04:04.04","ETHANOLAMINE DERIVATIVES","",""
"5195","A02BA01","CIMETIDINE","56:28.12","HISTAMINE H2-ANTAGONISTS","",""
"5196","A02BA01","CIMETIDINE","56:28.12","HISTAMINE H2-ANTAGONISTS","",""
"5213","N05BA04","OXAZEPAM","28:24.08","BENZODIAZEPINES","",""
"5214","N05BA04","OXAZEPAM","28:24.08","BENZODIAZEPINES","",""
"5221","V03AN04","NITROGEN","92:00.00","MISCELLANEOUS THERAPEUTIC AGENTS","",""
"5222","M01AE02","NAPROXEN","28:08.04.92","OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS","",""
"5240","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"5254","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"5255","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"5287","D07XC01","BETAMETHASONE","84:06.00","ANTI-INFLAMMATORY AGENTS","",""
"5287","D07XC01","BETAMETHASONE","84:28.00","KERATOLYTIC AGENTS","",""
"5289","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"5293","J01AA07","TETRACYCLINE","08:12.24","TETRACYCLINES","",""
"5325","A10AB01","INSULIN (HUMAN)","68:20.08","INSULINS","",""
"5326","A10AC01","INSULIN (HUMAN)","68:20.08","INSULINS","",""
"5369","R06AD02","PROMETHAZINE","04:04.12","PHENOTHIAZINE DERIVATIVES","",""
"5402","J01GB01","TOBRAMYCIN","08:12.02","AMINOGLYCOSIDES","",""
"5430","R06AA02","DIPHENHYDRAMINE","04:04.04","ETHANOLAMINE DERIVATIVES","",""
"5432","M01AE01","IBUPROFEN","28:08.04.92","OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS","",""
"5433","M01AE01","IBUPROFEN","28:08.04.92","OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS","",""
"5439","D07AC08","FLUOCINONIDE","84:06.00","ANTI-INFLAMMATORY AGENTS","",""
"5476","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"5480","D08AE54","TRICLOSAN, COMBINATIONS","84:04.92","MISCELLANEOUS LOCAL ANTI-INFECTIVES","",""
"5508","M01AE02","NAPROXEN","28:08.04.92","OTHER NONSTEROIDAL ANTIIMFLAMMATORY AGENTS","",""
"5509","R06AA59","DOXYLAMINE, COMBINATIONS","56:22.08","ANTIHISTAMINES","",""
"5524","J01XB01","COLISTIN","08:12.28.28","POLYMYXINS","",""
"5535","B05XA30","COMBINATIONS OF ELECTROLYTES","40:12.00","REPLACEMENT PREPARATIONS","",""
"5537","V04CL","TESTS FOR ALLERGIC DISEASES","36:89.00*","OTHER DIAGNOSTICS","",""
"5538","V04CL","TESTS FOR ALLERGIC DISEASES","36:89.00*","OTHER DIAGNOSTICS","",""
"5544","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"5556","QP54AA01","IVERMECTIN","","","",""
"5563","N05BA04","OXAZEPAM","28:24.08","BENZODIAZEPINES","",""
"5569","D02AE51","CARBAMIDE, COMBINATIONS","84:28.00","KERATOLYTIC AGENTS","",""
"5570","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"5571","N02BE01","ACETAMINOPHEN (PARACETAMOL)","28:08.92","MISCELLANEOUS ANALGESICS AND ANTIPYRETICS","",""
"5572","R06AA02","DIPHENHYDRAMINE","56:22.08","ANTIHISTAMINES","",""
"5578","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"5579","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"5590","V07AV","TECHNICAL DISINFECTANTS","38:00.00","DISINFECTANTS (FOR AGENTS USED ON OBJECT)","",""
"5613","A11BA","MULTIVITAMINS, PLAIN","88:28.00","MULTIVITAMIN PREPARATIONS","",""
"5616","N05CD07","TEMAZEPAM","28:24.08","BENZODIAZEPINES","",""
"5618","N05CD07","TEMAZEPAM","28:24.08","BENZODIAZEPINES","",""
"5637","D06AX01","FUSIDIC ACID","84:04.04","ANTIBIOTICS","",""
"5638","D06AX01","FUSIDIC ACID","84:04.04","ANTIBIOTICS","",""
